user_id,item_id,event_type,rating,day
89,282,view,,319
405,192,purchase,,334
340,171,purchase,,216
165,197,purchase,4.0,85
178,92,purchase,4.0,144
43,35,view,,108
226,269,trade,,47
462,97,view,,313
393,130,trade,,202
380,294,view,,273
59,193,trade,4.0,271
164,43,trade,4.0,306
337,157,view,,315
371,250,view,,139
302,34,view,,172
258,98,purchase,,227
131,24,purchase,4.0,223
108,178,trade,4.0,225
378,26,wishlist,,46
355,266,view,,354
442,259,view,,346
218,284,purchase,,305
114,40,view,,295
211,279,view,,337
233,102,purchase,,272
5,21,wishlist,,75
337,136,view,,315
496,69,view,,169
152,74,trade,3.0,247
472,53,purchase,4.0,32
438,145,view,,349
131,244,view,,156
198,89,purchase,,53
247,130,purchase,,92
42,15,view,,255
173,93,view,,73
319,93,view,,219
318,266,purchase,4.0,277
269,158,view,,142
169,196,trade,,120
143,91,purchase,5.0,354
110,296,wishlist,,353
169,223,view,,232
171,68,wishlist,,297
107,106,view,,13
57,134,trade,4.0,150
246,238,purchase,,208
61,36,wishlist,,209
284,70,purchase,,122
445,239,view,,214
172,259,view,,161
496,128,view,,361
67,120,view,,27
110,91,trade,,251
35,89,view,,233
447,215,view,,32
410,67,purchase,3.0,357
8,94,purchase,3.0,24
464,36,view,,152
178,264,view,,205
193,109,view,,151
41,15,view,,282
349,148,view,,87
469,219,view,,299
22,162,trade,,199
302,270,trade,3.0,256
456,257,trade,,229
453,79,view,,40
343,82,trade,3.0,235
47,86,view,,81
470,286,view,,195
268,129,view,,226
476,247,view,,69
219,174,view,,73
271,195,wishlist,,124
77,224,view,,115
426,21,wishlist,,3
209,88,trade,4.0,324
178,189,view,,175
457,67,wishlist,,66
440,232,view,,365
393,55,view,,173
272,280,view,,64
398,293,purchase,5.0,281
177,230,wishlist,,11
160,131,view,,78
170,132,wishlist,,266
310,115,wishlist,,230
457,235,purchase,2.0,53
213,294,view,,35
185,216,purchase,,204
446,140,view,,175
195,158,wishlist,,142
264,273,view,,343
221,86,view,,364
92,39,wishlist,,83
146,153,view,,238
471,10,view,,216
457,92,wishlist,,298
431,125,wishlist,,215
141,166,view,,284
305,30,view,,24
116,126,purchase,4.0,60
124,259,view,,192
74,81,view,,281
320,36,view,,344
9,188,trade,3.0,143
429,167,view,,10
67,179,view,,261
393,77,wishlist,,187
312,291,view,,356
470,297,view,,253
175,206,purchase,,13
457,90,purchase,4.0,288
364,142,view,,263
187,147,wishlist,,286
115,50,purchase,5.0,339
460,32,wishlist,,342
397,176,view,,38
202,58,wishlist,,312
323,48,view,,191
252,76,view,,30
412,262,view,,322
198,135,view,,13
263,281,view,,29
97,186,purchase,4.0,46
403,90,wishlist,,146
5,89,purchase,,223
120,5,purchase,4.0,45
422,12,view,,337
85,158,purchase,3.0,13
145,245,purchase,1.0,69
410,122,wishlist,,166
155,62,purchase,4.0,58
105,120,view,,257
364,20,view,,307
393,122,purchase,,218
280,78,view,,148
420,175,view,,13
396,71,wishlist,,362
105,77,view,,148
304,287,view,,316
270,26,purchase,,364
36,266,view,,184
81,248,purchase,,302
19,20,purchase,4.0,200
494,96,view,,77
120,205,view,,153
499,36,wishlist,,43
6,112,purchase,,47
317,223,trade,3.0,18
165,16,view,,105
401,97,view,,134
304,10,wishlist,,39
132,244,trade,3.0,253
233,295,view,,362
441,96,view,,193
388,61,view,,100
340,297,purchase,4.0,343
382,29,view,,353
387,24,wishlist,,293
314,286,view,,217
205,12,view,,304
312,291,wishlist,,203
204,88,wishlist,,70
393,246,view,,14
253,152,view,,4
401,213,wishlist,,33
141,223,view,,127
94,139,trade,,207
173,252,view,,356
278,178,view,,333
88,180,purchase,4.0,295
253,298,wishlist,,166
468,69,purchase,4.0,172
381,163,wishlist,,57
109,66,wishlist,,215
401,83,wishlist,,265
442,121,view,,277
288,281,purchase,3.0,288
431,56,wishlist,,272
9,218,view,,130
225,130,view,,140
265,150,wishlist,,136
51,252,trade,5.0,204
117,156,view,,86
295,179,view,,133
184,8,view,,56
384,130,trade,2.0,91
279,113,purchase,,35
38,209,view,,157
198,102,wishlist,,38
46,47,view,,11
401,157,purchase,5.0,179
466,198,view,,126
195,138,wishlist,,118
256,108,trade,4.0,346
140,185,view,,173
434,174,trade,4.0,118
4,48,purchase,4.0,70
78,91,wishlist,,267
193,242,wishlist,,351
65,299,wishlist,,227
381,107,view,,271
119,30,wishlist,,166
429,168,view,,299
100,38,view,,184
17,30,view,,354
405,5,view,,270
322,139,view,,242
417,32,purchase,4.0,249
476,133,wishlist,,63
157,182,view,,313
384,264,view,,70
428,273,trade,,181
433,182,view,,256
4,58,view,,34
332,105,view,,236
297,122,purchase,5.0,94
120,60,trade,,282
117,217,view,,263
311,36,purchase,,23
28,3,view,,52
65,288,view,,335
173,30,purchase,4.0,138
448,290,view,,144
47,122,view,,361
457,90,view,,179
397,299,trade,4.0,327
110,242,view,,241
366,162,purchase,5.0,284
64,16,wishlist,,212
454,152,purchase,,241
50,175,view,,66
453,34,trade,,239
492,246,view,,304
143,1,view,,295
62,186,view,,153
478,107,view,,332
42,299,wishlist,,123
31,235,view,,155
89,155,wishlist,,250
109,265,wishlist,,333
392,65,view,,342
248,287,purchase,,253
235,180,purchase,,323
76,78,view,,48
81,210,purchase,3.0,15
282,85,view,,292
498,296,view,,207
211,76,view,,184
467,105,view,,110
425,107,view,,209
158,292,view,,55
394,8,view,,241
5,11,view,,125
250,24,view,,262
385,223,trade,,115
85,15,purchase,,263
121,140,purchase,,354
223,87,view,,209
479,254,view,,243
409,164,trade,4.0,226
69,137,view,,141
46,262,view,,52
229,139,view,,295
180,33,view,,170
392,50,view,,223
500,291,wishlist,,115
30,176,purchase,,176
88,191,wishlist,,114
124,23,wishlist,,236
386,133,trade,3.0,195
117,199,view,,75
332,168,view,,245
189,208,purchase,4.0,324
295,11,view,,183
431,108,view,,208
308,100,view,,222
119,130,view,,272
484,251,view,,266
119,109,view,,90
96,275,view,,18
120,242,trade,,365
454,176,view,,106
129,18,view,,228
6,76,view,,100
350,245,view,,263
108,171,view,,42
66,157,wishlist,,320
473,231,view,,51
304,237,purchase,4.0,351
347,116,purchase,3.0,8
458,198,view,,361
183,244,trade,4.0,188
251,300,trade,4.0,342
81,1,view,,365
75,187,view,,308
220,159,purchase,4.0,67
270,110,purchase,2.0,113
309,300,view,,346
345,82,purchase,5.0,190
12,36,purchase,3.0,297
423,200,trade,,348
351,66,view,,202
224,299,view,,326
344,207,purchase,4.0,152
254,31,wishlist,,290
296,236,view,,286
299,203,view,,0
119,88,view,,240
196,71,view,,289
389,283,purchase,5.0,293
347,117,purchase,3.0,172
470,2,view,,288
179,156,view,,222
399,146,view,,240
30,93,view,,76
379,9,purchase,,239
482,202,view,,85
180,237,view,,360
424,102,view,,258
232,49,purchase,5.0,341
201,45,purchase,3.0,5
155,267,view,,11
383,62,view,,155
474,286,wishlist,,321
354,285,view,,314
186,126,view,,220
408,235,purchase,5.0,101
254,166,view,,362
337,231,wishlist,,55
8,279,trade,,214
223,154,view,,252
406,77,view,,281
452,282,trade,,166
67,245,view,,169
200,39,purchase,5.0,155
379,33,purchase,,276
258,185,view,,135
182,198,view,,316
110,164,view,,165
30,22,view,,292
331,200,view,,311
488,75,wishlist,,152
397,184,view,,207
305,57,view,,52
352,10,trade,4.0,32
3,34,view,,158
215,190,view,,153
301,109,view,,132
226,156,purchase,5.0,336
380,219,view,,90
60,23,wishlist,,121
373,295,view,,160
180,223,purchase,,359
36,236,view,,154
63,233,view,,110
191,239,purchase,,0
52,264,view,,0
393,86,purchase,,246
99,6,view,,15
36,116,trade,,48
494,186,purchase,4.0,334
414,109,purchase,,59
98,192,view,,182
173,40,purchase,,303
114,296,view,,224
42,175,purchase,4.0,3
275,113,purchase,4.0,104
363,237,wishlist,,187
9,279,purchase,,42
79,113,view,,71
39,144,purchase,3.0,69
22,134,view,,26
484,110,view,,346
38,242,view,,267
285,66,purchase,5.0,3
199,20,purchase,,92
464,240,view,,16
333,58,wishlist,,303
426,20,view,,251
345,73,view,,220
25,33,view,,62
342,118,wishlist,,314
433,105,view,,93
167,235,purchase,,297
369,31,view,,77
114,119,trade,5.0,220
285,186,purchase,,53
434,238,purchase,,292
391,158,view,,147
184,47,view,,72
387,120,trade,3.0,62
208,53,wishlist,,285
394,117,purchase,,21
449,29,purchase,5.0,52
132,263,purchase,3.0,217
289,185,purchase,5.0,206
6,156,trade,,17
212,234,view,,203
222,93,purchase,,178
293,237,view,,311
141,64,purchase,,148
318,236,view,,220
92,94,purchase,,147
233,137,purchase,,176
100,226,wishlist,,146
254,246,view,,240
151,103,wishlist,,163
299,69,wishlist,,351
199,177,wishlist,,43
62,199,view,,276
205,102,view,,267
66,125,wishlist,,304
470,265,purchase,5.0,23
64,147,view,,254
382,292,view,,80
33,255,wishlist,,105
45,76,view,,140
92,175,view,,199
426,158,view,,267
429,203,view,,32
232,99,wishlist,,28
174,5,purchase,,116
170,64,view,,60
264,274,view,,168
314,118,view,,76
125,218,purchase,3.0,309
44,297,view,,132
456,56,trade,3.0,357
329,144,wishlist,,275
475,263,view,,355
465,101,purchase,,246
303,78,purchase,2.0,76
50,219,wishlist,,75
117,240,purchase,4.0,348
462,42,view,,334
8,291,view,,159
84,177,wishlist,,265
396,268,trade,,185
259,132,trade,,65
214,285,view,,267
487,126,purchase,,320
77,160,purchase,4.0,164
104,18,wishlist,,269
348,131,purchase,5.0,127
129,96,purchase,5.0,261
493,6,wishlist,,225
204,191,wishlist,,362
23,194,view,,253
154,282,trade,5.0,340
67,192,view,,36
351,111,purchase,3.0,184
310,101,trade,,202
66,204,view,,151
365,43,view,,134
113,60,view,,198
42,52,view,,302
404,196,wishlist,,180
363,101,wishlist,,109
36,230,wishlist,,49
416,235,view,,116
420,52,trade,,84
319,278,view,,12
385,166,trade,4.0,150
155,289,view,,364
278,283,purchase,,271
269,158,view,,27
486,67,view,,293
303,114,view,,223
471,57,view,,147
299,108,view,,82
86,277,purchase,3.0,20
476,8,view,,105
352,108,purchase,,268
112,285,view,,235
242,255,view,,235
10,228,view,,180
206,215,wishlist,,193
493,83,wishlist,,281
437,283,wishlist,,351
331,78,purchase,,257
213,276,view,,284
405,268,view,,133
363,106,view,,5
465,178,purchase,,220
292,219,view,,205
206,106,view,,139
279,102,view,,103
130,76,view,,174
267,142,purchase,,46
58,159,wishlist,,221
180,129,view,,14
447,115,view,,349
46,265,view,,286
364,116,trade,3.0,270
49,75,purchase,5.0,185
378,283,trade,,293
478,21,purchase,5.0,101
472,242,wishlist,,99
466,163,purchase,3.0,204
237,128,view,,187
291,250,view,,106
427,46,view,,304
38,134,trade,,12
492,114,trade,4.0,251
438,89,purchase,4.0,250
435,197,wishlist,,16
49,49,purchase,4.0,269
496,88,view,,101
212,256,purchase,,133
300,43,view,,268
487,201,trade,,128
423,9,view,,321
410,207,wishlist,,175
464,181,purchase,3.0,232
314,196,view,,118
199,5,purchase,5.0,23
411,48,view,,221
157,56,view,,260
409,294,view,,81
459,129,purchase,4.0,340
433,187,view,,349
228,83,trade,4.0,3
61,154,view,,316
50,239,purchase,4.0,93
374,212,view,,300
218,244,view,,352
275,282,view,,32
18,269,view,,309
243,146,view,,245
442,151,trade,,99
438,119,wishlist,,26
87,41,view,,252
337,285,trade,4.0,201
414,136,purchase,3.0,335
380,123,trade,,226
382,157,trade,,122
141,130,wishlist,,331
19,67,view,,186
124,95,purchase,4.0,139
348,269,purchase,3.0,116
329,171,wishlist,,121
226,179,view,,16
396,269,view,,117
273,229,view,,206
298,291,view,,208
308,218,view,,356
471,10,view,,234
108,120,view,,0
370,112,view,,361
132,161,view,,72
209,88,wishlist,,231
324,121,view,,149
474,152,purchase,4.0,201
443,14,view,,69
463,262,purchase,4.0,171
305,30,purchase,,145
419,28,wishlist,,10
92,168,view,,273
57,255,view,,200
154,135,purchase,5.0,289
325,227,view,,120
442,219,view,,128
111,229,wishlist,,190
139,243,view,,107
438,186,purchase,,351
94,106,trade,5.0,206
441,206,view,,240
31,277,purchase,4.0,81
308,279,purchase,,111
292,38,view,,129
187,291,wishlist,,344
53,107,wishlist,,127
256,202,view,,171
470,260,wishlist,,250
297,18,purchase,,328
187,24,trade,5.0,253
19,271,view,,275
349,177,view,,137
263,6,view,,264
431,237,view,,168
338,3,wishlist,,134
318,47,view,,314
6,246,purchase,,125
406,127,trade,4.0,42
220,233,view,,319
258,134,wishlist,,21
283,189,wishlist,,300
111,72,wishlist,,17
237,88,view,,365
423,241,purchase,,63
381,100,trade,,66
311,206,view,,112
11,85,wishlist,,183
436,181,view,,1
126,23,trade,5.0,30
412,189,view,,83
14,235,wishlist,,311
183,183,wishlist,,167
3,53,view,,340
486,259,view,,354
438,262,view,,28
155,98,trade,5.0,121
466,178,view,,147
363,223,view,,248
308,102,purchase,4.0,76
139,169,purchase,4.0,269
425,30,view,,248
75,97,trade,,223
478,49,purchase,,50
259,186,view,,239
352,190,trade,,40
173,22,view,,262
64,267,purchase,,168
433,289,view,,198
53,162,view,,362
391,158,view,,58
454,167,purchase,2.0,69
336,137,purchase,3.0,170
14,235,view,,184
178,108,view,,170
261,44,view,,364
69,172,view,,168
154,180,purchase,,139
191,87,view,,362
61,230,view,,147
378,97,view,,240
316,151,view,,145
448,201,purchase,3.0,158
292,108,view,,135
473,55,view,,67
102,178,trade,,250
61,165,purchase,4.0,15
477,90,view,,134
320,11,view,,63
401,60,view,,347
248,72,trade,,188
486,249,view,,52
255,26,view,,144
492,114,view,,148
181,233,wishlist,,186
473,87,wishlist,,217
286,110,view,,336
248,286,view,,260
28,264,purchase,,154
412,47,view,,213
389,151,view,,242
46,141,purchase,5.0,81
48,189,view,,118
115,128,wishlist,,315
350,36,purchase,5.0,268
295,266,wishlist,,279
180,29,wishlist,,17
189,140,purchase,5.0,189
431,34,view,,145
25,97,purchase,,362
112,222,view,,300
22,1,purchase,,278
287,235,view,,335
488,153,purchase,5.0,145
488,267,view,,211
396,255,view,,139
451,70,purchase,3.0,153
263,85,view,,207
223,77,view,,211
158,16,view,,331
287,95,trade,4.0,222
209,133,view,,349
355,226,trade,3.0,312
291,176,view,,339
46,106,view,,312
112,292,purchase,3.0,47
415,244,view,,334
74,87,view,,78
321,11,trade,,192
138,199,view,,341
414,53,purchase,4.0,71
296,75,view,,332
323,70,view,,286
252,288,view,,239
107,281,purchase,4.0,198
346,105,view,,251
471,261,wishlist,,253
257,111,trade,2.0,197
352,167,purchase,5.0,204
334,191,trade,2.0,197
288,33,wishlist,,172
35,68,wishlist,,326
384,193,view,,130
482,108,wishlist,,114
85,183,view,,130
493,49,wishlist,,129
91,140,view,,350
262,94,view,,51
444,10,view,,42
324,201,purchase,,174
210,61,view,,162
451,164,view,,44
321,76,wishlist,,95
364,298,wishlist,,216
211,105,view,,250
344,10,trade,4.0,104
281,147,view,,258
316,252,view,,186
78,69,view,,178
236,152,purchase,,185
317,139,trade,5.0,360
93,215,view,,57
411,102,wishlist,,257
421,153,wishlist,,3
322,190,view,,20
220,264,trade,,71
56,261,view,,102
422,137,wishlist,,122
495,23,view,,42
313,157,view,,44
92,168,view,,22
90,163,view,,211
496,194,view,,74
129,152,view,,215
234,28,purchase,3.0,242
383,229,purchase,2.0,3
456,224,view,,21
219,147,view,,38
396,113,view,,267
47,233,wishlist,,306
104,124,view,,96
295,119,view,,189
140,185,wishlist,,214
170,40,wishlist,,297
152,50,purchase,4.0,75
139,118,view,,270
402,156,purchase,5.0,73
370,19,wishlist,,334
464,232,view,,258
17,51,view,,113
98,246,view,,126
115,104,trade,5.0,246
363,155,view,,358
446,160,view,,134
120,193,view,,331
76,189,view,,138
226,274,view,,360
359,87,purchase,,114
442,293,trade,,47
230,259,view,,270
56,261,view,,181
310,288,purchase,,288
123,203,view,,29
352,137,wishlist,,301
43,281,view,,333
38,124,wishlist,,192
148,14,view,,365
419,120,view,,179
361,152,wishlist,,181
424,163,purchase,,188
240,279,wishlist,,195
443,159,view,,92
446,300,wishlist,,164
218,113,view,,297
339,211,view,,65
478,197,trade,,33
63,205,wishlist,,10
379,203,wishlist,,112
224,35,purchase,,1
418,282,view,,25
447,56,view,,207
342,28,view,,342
342,235,view,,251
436,23,view,,343
302,253,view,,51
54,179,purchase,,307
466,200,view,,251
231,106,wishlist,,185
200,261,purchase,,85
77,81,wishlist,,188
206,300,purchase,3.0,339
236,272,trade,,180
23,127,view,,239
383,258,view,,242
97,68,purchase,,250
373,217,view,,144
256,100,view,,314
476,133,purchase,5.0,274
121,281,purchase,4.0,63
91,293,view,,41
314,265,view,,130
219,51,view,,251
58,255,wishlist,,294
97,121,purchase,4.0,39
126,245,purchase,5.0,328
202,285,trade,,244
192,217,trade,3.0,353
88,149,trade,,129
246,38,view,,80
207,76,view,,188
63,227,wishlist,,65
71,34,view,,235
262,273,wishlist,,125
291,200,view,,329
332,127,wishlist,,354
339,229,trade,4.0,234
154,70,purchase,5.0,328
164,135,view,,356
40,151,view,,16
439,217,view,,316
140,89,view,,359
438,186,wishlist,,95
452,86,view,,51
209,246,wishlist,,266
275,24,view,,139
117,297,purchase,4.0,54
31,35,view,,74
440,285,view,,98
179,83,view,,0
55,37,view,,327
315,102,view,,79
391,126,view,,164
108,245,wishlist,,39
52,222,view,,96
154,162,view,,47
446,211,view,,351
83,143,trade,4.0,165
146,52,view,,91
493,49,view,,128
407,61,view,,127
292,137,trade,4.0,227
127,110,view,,196
468,160,trade,4.0,350
26,26,view,,127
475,23,view,,295
397,129,view,,68
39,58,purchase,4.0,87
85,46,view,,204
35,36,wishlist,,172
224,44,view,,171
139,96,purchase,4.0,184
375,72,view,,305
410,169,wishlist,,356
389,283,view,,331
314,150,purchase,5.0,289
31,91,purchase,3.0,91
88,78,purchase,5.0,144
82,226,view,,57
149,9,trade,4.0,262
493,153,view,,295
298,68,view,,86
212,3,wishlist,,83
421,56,view,,21
78,202,purchase,,223
317,263,wishlist,,200
207,178,view,,353
278,53,wishlist,,307
64,147,view,,342
168,53,wishlist,,159
490,274,purchase,,160
98,59,purchase,4.0,48
51,133,wishlist,,111
53,278,trade,,120
149,89,wishlist,,6
373,107,view,,201
245,125,wishlist,,80
6,161,view,,129
82,181,view,,20
417,253,view,,68
317,102,purchase,,338
339,236,view,,361
466,203,wishlist,,154
27,256,view,,68
39,207,view,,149
432,8,view,,111
358,232,view,,37
10,275,wishlist,,74
146,71,view,,93
222,35,view,,341
273,93,purchase,4.0,222
386,120,purchase,2.0,94
113,60,trade,5.0,261
296,218,purchase,,320
86,236,view,,218
265,266,wishlist,,20
141,93,view,,233
396,66,view,,308
189,59,trade,,349
297,28,purchase,3.0,159
363,35,view,,240
438,2,view,,191
4,283,wishlist,,152
290,268,purchase,,204
102,234,view,,213
361,65,trade,4.0,5
416,207,view,,312
400,283,view,,183
143,84,wishlist,,298
171,121,trade,,362
18,35,view,,49
298,159,view,,360
474,14,purchase,3.0,175
55,175,view,,182
376,186,purchase,5.0,251
122,63,view,,133
69,221,view,,257
403,21,wishlist,,101
453,89,view,,279
58,71,view,,269
418,300,purchase,2.0,157
346,152,wishlist,,61
37,226,purchase,,216
126,255,wishlist,,111
37,272,trade,5.0,53
460,274,view,,82
499,263,purchase,5.0,297
455,6,view,,272
49,6,view,,213
153,217,purchase,,22
67,63,view,,361
130,34,view,,68
266,173,view,,324
282,195,purchase,,94
389,185,purchase,4.0,5
108,9,view,,329
160,115,view,,104
158,68,view,,184
34,11,view,,202
1,119,view,,62
121,162,wishlist,,233
293,22,purchase,,75
351,130,purchase,4.0,354
238,51,view,,39
364,261,purchase,,298
284,278,wishlist,,232
252,250,view,,189
443,150,view,,336
40,100,purchase,4.0,293
115,235,purchase,5.0,142
260,29,view,,59
301,177,purchase,5.0,261
414,234,trade,5.0,58
276,292,view,,296
337,120,purchase,4.0,320
325,179,wishlist,,163
262,72,wishlist,,54
393,167,view,,200
369,141,wishlist,,156
308,102,purchase,4.0,345
289,34,wishlist,,116
265,128,wishlist,,4
72,240,wishlist,,38
394,188,purchase,4.0,28
352,184,purchase,3.0,172
387,169,view,,18
231,265,purchase,,233
240,288,wishlist,,275
498,85,purchase,,69
500,55,trade,4.0,19
234,5,wishlist,,11
394,159,view,,34
64,152,view,,352
228,195,view,,7
457,49,wishlist,,11
488,79,purchase,5.0,41
268,120,view,,221
65,154,trade,,30
357,277,view,,42
59,61,view,,238
399,131,view,,237
398,149,purchase,2.0,14
238,143,trade,,271
290,248,purchase,4.0,347
31,30,view,,116
263,238,view,,304
450,294,view,,206
431,129,view,,144
438,48,wishlist,,348
99,273,view,,147
126,20,trade,,352
195,50,view,,63
86,204,view,,243
30,117,view,,235
139,62,view,,195
413,135,view,,352
170,82,view,,332
344,42,view,,172
133,40,view,,13
328,101,view,,52
127,299,view,,16
185,91,view,,345
159,210,wishlist,,224
335,126,purchase,3.0,102
287,79,view,,217
62,186,view,,350
161,219,purchase,,138
377,26,view,,168
162,158,view,,78
206,229,purchase,4.0,273
55,259,purchase,,159
496,278,view,,99
178,77,trade,4.0,355
106,171,wishlist,,87
261,201,view,,253
162,241,purchase,5.0,299
352,231,trade,4.0,150
467,91,view,,359
243,180,view,,140
290,270,view,,156
219,24,view,,4
198,66,view,,279
223,226,purchase,4.0,186
411,168,purchase,,287
181,149,purchase,4.0,298
52,22,wishlist,,130
13,167,view,,181
375,200,view,,222
31,123,view,,323
381,11,view,,73
204,185,purchase,,53
362,73,view,,201
397,44,view,,332
423,190,view,,324
306,199,view,,136
481,259,purchase,3.0,124
219,215,purchase,3.0,212
372,159,purchase,,181
365,193,purchase,,88
230,56,view,,147
349,74,view,,54
271,104,wishlist,,143
462,92,purchase,4.0,340
469,155,view,,209
471,16,trade,4.0,20
143,200,view,,187
51,191,view,,40
490,9,view,,69
363,68,view,,308
83,292,view,,325
174,68,trade,,69
227,216,view,,139
94,124,view,,135
112,118,trade,,233
100,69,purchase,4.0,110
312,269,view,,176
62,57,view,,250
226,35,view,,321
321,234,wishlist,,291
342,176,view,,254
35,186,view,,57
497,50,view,,290
287,250,view,,15
341,186,view,,318
108,240,view,,116
54,244,wishlist,,140
482,154,view,,26
458,82,purchase,4.0,191
311,230,view,,76
211,7,view,,30
242,8,purchase,,43
447,54,view,,142
178,158,purchase,,67
121,161,trade,,319
265,180,view,,184
229,16,view,,100
8,283,view,,29
407,6,wishlist,,144
481,163,view,,143
63,13,view,,262
321,281,purchase,5.0,248
167,201,view,,2
301,38,view,,22
152,252,view,,127
201,133,purchase,5.0,91
257,129,view,,63
148,69,view,,115
334,289,purchase,,349
489,137,view,,249
449,199,view,,151
310,294,wishlist,,54
218,194,view,,17
227,218,purchase,,356
460,185,view,,228
139,42,view,,330
416,235,purchase,,148
487,221,purchase,,230
276,143,view,,242
27,98,view,,108
450,221,purchase,3.0,343
306,91,wishlist,,132
127,225,view,,138
226,10,view,,301
103,66,trade,,191
202,92,wishlist,,356
463,10,trade,,112
343,82,view,,106
494,275,view,,186
200,95,wishlist,,79
437,1,purchase,5.0,337
260,179,trade,4.0,119
73,93,view,,198
195,293,view,,0
449,252,trade,5.0,334
311,74,view,,137
38,126,trade,4.0,334
97,244,view,,274
137,240,wishlist,,225
418,256,trade,5.0,12
256,137,view,,142
404,192,view,,26
402,287,view,,338
250,146,view,,286
225,160,view,,359
235,289,view,,183
457,295,trade,,166
131,257,view,,62
269,295,view,,255
158,102,view,,185
452,18,view,,309
258,56,view,,362
133,76,view,,82
70,103,purchase,5.0,268
460,82,view,,288
403,135,purchase,5.0,70
339,154,purchase,,132
473,215,view,,247
37,293,view,,237
333,251,view,,161
214,95,purchase,,205
352,159,view,,334
206,242,trade,,204
478,243,purchase,4.0,128
247,24,purchase,3.0,256
344,176,trade,3.0,223
160,143,wishlist,,36
252,76,purchase,4.0,253
271,293,view,,73
240,127,view,,2
221,242,view,,20
213,88,purchase,4.0,347
119,232,trade,4.0,31
195,72,view,,221
104,106,view,,44
132,56,view,,356
98,123,view,,10
460,48,trade,3.0,342
11,106,view,,165
176,175,view,,356
149,209,view,,175
39,231,purchase,,177
233,268,view,,37
480,160,wishlist,,102
333,71,purchase,4.0,203
490,272,view,,126
337,278,purchase,2.0,363
454,224,purchase,3.0,334
274,168,wishlist,,198
463,42,purchase,,56
397,222,view,,217
479,285,view,,86
304,261,wishlist,,274
146,274,wishlist,,59
249,235,view,,246
290,25,view,,2
68,197,trade,,29
348,161,wishlist,,346
443,8,view,,338
233,51,view,,187
327,36,purchase,,195
88,139,view,,93
78,137,view,,208
112,139,purchase,,180
19,142,view,,67
197,98,purchase,4.0,141
8,279,view,,304
388,159,view,,140
458,48,wishlist,,270
153,187,view,,143
189,145,purchase,3.0,94
264,184,purchase,,311
406,36,view,,2
155,104,view,,317
7,74,purchase,5.0,346
169,124,wishlist,,66
388,244,purchase,5.0,223
182,210,view,,224
66,143,wishlist,,172
165,37,view,,49
93,209,view,,173
457,75,trade,3.0,65
311,152,purchase,,35
178,23,view,,130
426,128,purchase,3.0,241
317,277,wishlist,,329
454,101,wishlist,,228
243,256,wishlist,,289
36,23,view,,57
353,61,wishlist,,177
307,208,view,,341
472,86,trade,4.0,45
216,96,wishlist,,17
427,201,wishlist,,344
167,39,view,,141
428,218,view,,110
201,126,view,,82
384,215,purchase,2.0,80
354,4,purchase,4.0,76
85,227,view,,256
123,127,view,,321
260,229,wishlist,,163
343,43,purchase,4.0,276
385,31,view,,301
23,217,view,,71
176,250,purchase,4.0,228
453,207,view,,211
62,257,purchase,,334
15,169,trade,,112
95,194,view,,343
212,271,view,,33
172,183,purchase,2.0,238
161,101,wishlist,,34
419,188,view,,255
203,186,view,,289
185,210,view,,210
7,119,purchase,5.0,161
79,154,purchase,3.0,326
72,183,view,,65
167,109,view,,245
470,150,trade,4.0,328
67,166,view,,139
36,170,view,,29
95,145,view,,39
113,80,view,,286
74,193,trade,4.0,76
160,98,purchase,5.0,326
190,122,purchase,,285
134,222,purchase,,168
102,263,view,,108
338,151,trade,3.0,351
320,252,view,,159
156,164,view,,158
353,177,wishlist,,2
349,159,view,,209
259,177,wishlist,,8
272,131,view,,324
219,208,trade,1.0,289
385,108,trade,,167
230,82,view,,323
485,200,wishlist,,310
365,17,purchase,4.0,90
99,124,view,,128
449,221,view,,53
24,133,purchase,,44
280,162,wishlist,,202
87,197,view,,266
357,243,wishlist,,315
496,82,purchase,,9
387,192,view,,218
319,214,trade,5.0,153
140,118,purchase,5.0,51
279,7,view,,296
380,226,view,,34
412,80,view,,252
309,127,purchase,,1
47,81,view,,14
40,52,view,,187
93,218,view,,296
51,87,view,,99
125,203,purchase,,347
35,27,purchase,4.0,85
249,75,view,,304
469,82,view,,57
94,10,wishlist,,125
51,246,view,,163
205,8,view,,2
354,71,wishlist,,192
445,279,view,,89
481,149,view,,131
112,262,wishlist,,246
59,18,view,,252
156,41,view,,320
30,283,view,,68
248,47,wishlist,,130
28,72,purchase,,266
5,280,wishlist,,103
145,91,view,,104
86,210,purchase,4.0,307
446,92,view,,38
280,274,purchase,5.0,364
231,118,view,,21
453,116,view,,223
240,130,view,,110
86,253,purchase,2.0,42
206,26,view,,221
473,254,view,,69
488,52,view,,170
97,139,trade,5.0,119
400,83,view,,293
154,280,trade,,106
329,145,wishlist,,6
185,40,purchase,4.0,38
32,32,view,,163
2,257,view,,280
150,231,view,,119
401,111,view,,312
252,9,purchase,,12
334,131,purchase,,173
479,186,view,,3
44,62,view,,232
329,210,view,,70
281,13,view,,353
281,67,view,,55
47,33,trade,4.0,218
459,132,view,,37
454,35,view,,91
156,120,view,,345
241,180,wishlist,,243
411,20,view,,342
202,192,wishlist,,225
291,237,purchase,,322
337,273,trade,,229
378,4,view,,152
279,102,view,,336
267,34,wishlist,,51
386,141,trade,5.0,208
256,206,view,,213
462,146,view,,289
205,50,view,,290
